sedalea,latitude,longitude
616260,34.9402685,-120.62007
617490,34.4198302,-119.7664344
622920,34.7898396,-119.8873256
625500,34.4168334,-119.6403251
628710,34.8217848,-120.4589738
637110,34.5727281,-120.0632007
641220,34.4796189,-120.2258295
603720,34.6298305,-120.1232814
636990,32.9907992,-117.235271
637380,32.5685612,-117.1004576
640710,33.404579,-117.1407106
637680,33.1087882,-116.6483207
607740,34.5312777,-118.6473073
620880,34.7407704,-118.1219466
621420,33.9389861,-118.3575826
605790,32.9948267,-115.5548221
612030,32.7962113,-115.5625393
623460,33.1698349,-115.316687
624180,32.7121921,-115.682455
624390,32.7896667,-115.4994226
626430,33.0557324,-115.4124063
636210,32.7781455,-115.6668338
642180,33.0171389,-115.8499737
616830,32.7325009,-115.5114122
603180,36.2355205,-119.7049424
607980,36.1791004,-119.8441233
616470,36.3308184,-119.6505226
618510,36.3477747,-119.8823039
619770,36.4024904,-119.6194028
619890,36.3217928,-119.5328572
620760,36.2328593,-119.6092332
621360,36.3196738,-119.7919975
641040,34.5161332,-117.3164248
601710,34.630638,-117.5205628
628950,34.6599126,-117.2900047
616300,34.0729245,-117.560444
626220,34.01774,-117.5840258
607950,34.1120553,-117.595957
612960,34.1590742,-117.5072989
628470,34.0619129,-117.6577523
602160,34.1707962,-117.5952274
616860,34.7606773,-117.3501035
639600,36.4416344,-119.476977
602250,39.2246574,-120.7182119
609300,39.1118328,-120.8779689
603480,38.9388974,-121.1223412
622560,38.8307247,-121.1621072
630720,39.0091548,-120.9948566
630510,36.360886,-119.6993605
602360,37.028698,-120.3875169
604080,37.4169095,-119.5990979
608520,37.1054698,-120.1974536
607840,35.4786049,-120.894747
611490,38.7432107,-121.3369069
633600,38.7839992,-121.3361317
613080,38.7378177,-121.1875273
627120,38.8755847,-121.1447472
612600,38.7392057,-121.4806566
632710,35.3813948,-119.271954
613980,39.0828051,-120.5640417
601680,38.9366318,-121.0507823
633480,35.3943675,-119.1588324
613740,40.9630227,-124.0302533
610380,40.7432832,-124.1253894
610230,40.5460849,-123.9658274
637470,35.6176875,-118.1932133
638700,35.1611201,-119.4053499
618660,40.8314593,-124.0303996
619980,40.6871304,-123.9238418
622320,40.6643228,-124.2504563
623730,40.7286612,-123.7373295
624300,40.9771144,-123.9541503
628830,41.3572961,-124.0486535
629430,40.90269,-124.1008124
614910,40.7127515,-124.0474331
641130,35.2014549,-118.9053287
614520,40.7797089,-124.0300034
636330,35.6352837,-119.5454297
615990,41.0149072,-123.8446443
618120,40.5508497,-124.0815039
641400,35.5902801,-119.3804652
637890,35.4719539,-118.9992506
605910,37.910508,-121.748339
606750,37.8516642,-121.6611394
630090,40.7960567,-124.2033459
639720,41.0454689,-124.0208165
632730,40.4411363,-124.0999128
637350,40.6865049,-124.1567492
636100,40.4289757,-123.9541209
620040,37.9651673,-121.6123003
620310,37.896204,-122.1160684
625740,37.8319712,-122.1059224
628860,37.8929056,-122.1955431
641250,37.88673,-122.0544561
628080,38.0341677,-121.6636988
606030,34.3587415,-119.1331432
631380,38.6435723,-122.4056131
617760,38.5801367,-122.4478205
617850,34.1453181,-119.2165725
607350,37.8225428,-122.1603499
603090,38.8555008,-123.5714239
623550,38.9766404,-123.6048016
602760,40.3309845,-121.6988846
609780,39.9267538,-122.2432946
612420,39.870721,-122.7081288
613170,40.2732554,-122.5912374
613860,39.8959487,-122.4108932
615090,40.0580692,-122.2192963
621090,40.1943009,-121.8564922
619860,39.8471433,-122.1409251
626460,34.5090691,-119.0476898
624720,34.2765906,-119.0833501
628170,34.0916685,-119.0412064
629220,34.2098935,-119.2319857
630990,34.2135604,-119.0060109
632760,34.2233506,-119.1404763
607260,39.4308753,-121.1005893
631180,39.0201102,-121.5317817
642330,39.1060986,-121.3681796
635490,34.4127008,-119.0010042
637140,34.2956748,-118.9725283
631980,40.1484352,-122.3106017
632250,40.0768065,-122.709618
632400,39.9734713,-122.1576723
608340,39.1414342,-120.9745679
608880,39.1200981,-121.1681268
615780,39.2154391,-121.0549249
626820,39.283837,-120.8886994
630930,39.0625434,-121.1077211
630960,39.2247454,-121.2207813
631950,39.1629057,-121.1898214
640380,39.204921,-121.0211161
600012,39.405197,-120.7604788
640470,39.3124068,-122.8166819
623040,39.0907791,-122.7850454
604500,38.0558607,-120.2961578
609480,38.0437309,-120.4282745
610320,37.9538832,-120.3063417
618690,37.84753,-120.4865572
637230,37.9552962,-120.3632823
638250,38.0406457,-119.8372726
640200,38.239691,-119.9825108
637320,37.9883485,-120.2702115
603060,38.3422679,-121.1741948
633240,38.6551086,-121.4473217
601890,38.6860805,-122.7921333
604380,38.3933396,-122.7012564
604650,38.3871023,-122.6349188
608700,38.2562646,-122.6654179
614010,38.4834623,-122.9115054
614130,38.5432919,-123.264374
615840,38.3603975,-122.7842133
611610,38.3156929,-122.7574564
603780,39.3988963,-121.408121
613710,39.6210376,-121.2481602
616320,38.550149,-122.9903977
616620,38.3754303,-122.985795
617580,38.7022206,-123.3573786
619410,38.4186041,-122.5330461
624000,38.517048,-122.7463771
625410,38.4427648,-123.0890207
627840,38.4420299,-122.8527901
628320,38.1998827,-122.5124079
630230,38.2567666,-122.6172738
630450,38.4725689,-122.8006952
632640,38.4906209,-122.6323149
633510,38.4261468,-122.7319189
635810,38.4547738,-122.7206709
636180,38.4089364,-122.8348198
640230,38.3647793,-122.8483844
640260,38.2654364,-122.7776574
632340,38.6565775,-123.3389676
621540,38.2827446,-122.7097236
625650,38.5471748,-123.1037254
601950,36.6747263,-121.5237812
605190,36.3834561,-120.8636505
605730,35.8949794,-120.7887705
608580,36.5897368,-121.4746436
608250,37.4710052,-120.962712
612690,37.6462692,-120.8700324
615810,37.5729682,-120.787557
616650,37.6580439,-121.1330423
615480,39.7340995,-121.4888872
629100,39.4903971,-121.4373826
629540,39.3990524,-121.5447411
630520,39.6733136,-121.3673265
639180,39.534113,-121.6153454
623700,39.3263017,-121.6638966
606090,39.1727264,-121.8058194
606100,38.9560908,-121.4812046
614340,39.119533,-121.7081452
623800,38.8584742,-121.5671248
624690,39.1396063,-121.8799586
627750,39.1939278,-121.6923783
630900,38.8169221,-121.4944398
642900,38.975616,-121.7595873
642270,38.5871134,-122.9989798
616080,36.1843378,-121.3437772
619680,36.242028,-121.1226855
631020,35.7945313,-120.5441299
633930,36.6788595,-121.6488646
634050,35.9535675,-121.2253898
634080,36.0464534,-120.7877231
634770,36.1729797,-120.9027227
635010,35.7839762,-120.8460781
635790,36.7508168,-121.59294
637710,36.5797598,-121.6366315
625130,37.6302917,-121.0043936
633900,37.6996112,-121.1230171
637950,37.718023,-121.032714
638670,37.6989525,-120.960927
617160,37.6077089,-120.7312772
633210,37.628129,-120.5678645
619620,37.5476957,-120.9068962
636660,37.6188919,-121.1349305
620160,37.6349121,-120.4363012
629790,37.6212392,-121.0625028
615870,36.705299,-121.7104764
620490,36.7872955,-121.5890096
641610,36.5465026,-121.7013299
620010,37.772205,-120.6494618
641790,38.2884699,-122.6365767
625110,36.382886,-121.4123678
602310,37.3639357,-121.7167413
622650,37.3556344,-122.1301053
610290,37.3064914,-122.0806403
635910,37.2450178,-122.0484662
606510,40.8894393,-123.4325603
609240,41.2034758,-122.7097356
610080,40.9502798,-123.2351549
611430,40.5911229,-122.8702226
619170,40.8290137,-123.0228589
621480,40.7461333,-122.8022178
639750,40.9469937,-122.7266042
606570,36.0816537,-119.0747994
629670,36.1123637,-119.3851313
627900,36.2326465,-119.4118752
631050,36.0403659,-119.1747074
606420,36.1709476,-119.4345322
621570,36.2661803,-119.3046943
621900,35.6017003,-118.7095301
638340,36.218006,-119.2497859
641820,36.1419296,-119.4964
602220,36.0663916,-118.9412578
635940,35.978395,-119.187729
617520,36.0100208,-119.0606887
607200,37.2896896,-121.9557532
622350,37.1217971,-121.8762077
622830,37.1888286,-121.9379885
620700,37.1883085,-122.0598842
626280,37.4140278,-122.0706785
638460,37.3897355,-122.0247588
614370,37.3027677,-121.8454089
625770,37.2963307,-121.9805435
640320,37.2420087,-121.9174106
627810,37.2480299,-121.7940232
613140,37.2942719,-121.7568524
628680,37.3839025,-121.9088091
604800,37.3993725,-121.8478925
626400,37.3501513,-121.783714
607140,37.2702291,-121.9324706
623130,37.3227603,-121.9275031
631920,37.1737072,-119.9030808
608640,36.7036621,-121.3980349
617340,36.8320539,-121.3987381
618810,36.5121094,-121.1260655
627480,36.9251727,-121.3709258
629770,36.538696,-120.7734702
639690,36.7906127,-121.1650039
642630,36.6417492,-121.1960046
601980,35.8303037,-119.389039
637650,36.7726151,-121.343123
627450,35.4293535,-119.1145027
631350,35.7406883,-119.4650602
624780,35.2014456,-119.5600536
642750,38.2290879,-122.6903443
643200,38.4222292,-122.7630196
603000,40.8725872,-124.0776185
605400,40.8612709,-123.8840472
606000,40.5173863,-123.7061009
604890,41.1575011,-124.0403106
602610,33.8265579,-117.9167756
606360,33.8700902,-118.0018223
608070,33.8411497,-118.0135956
610440,33.8203562,-118.0393935
614220,33.6957957,-117.9600966
614730,33.8826868,-117.9307245
618030,33.6735714,-118.0250328
620190,33.9272138,-117.9402771
623430,33.8225698,-117.9752466
628140,33.7183855,-118.0178033
636030,33.814343,-118.0066358
642150,33.7555589,-118.0078145
900030,41.7329821,-72.3746584
900090,41.8971227,-72.1714268
900150,41.9357077,-72.9729214
900240,41.422964,-72.9941871
900390,41.5450583,-72.175228
900570,41.7872432,-71.9574014
900630,41.9629594,-73.3071433
900660,41.6939604,-72.0091181
900720,41.7908895,-72.1295395
900780,41.4117284,-72.4871458
900870,42.0053723,-73.0637316
900900,41.6937069,-72.3056713
900930,41.8496485,-73.3300949
901080,41.3678191,-72.4774422
901380,41.8955903,-72.0933042
901410,41.2649447,-73.3004792
901500,41.3473533,-72.4124122
901590,41.6212115,-72.1426091
901890,41.7830301,-72.0645718
901950,42.0012054,-72.9540266
902010,41.6583378,-72.3934727
902040,41.729782,-73.45414
902190,41.6027656,-72.0122612
902340,41.7892725,-72.2284642
902370,41.636439,-72.4540018
902760,41.8410525,-72.998664
902940,41.9699218,-73.1784731
903000,42.0222208,-73.2956407
903210,41.2849513,-73.0246368
903360,41.8680405,-71.9722603
903420,41.5186523,-72.0065973
903510,41.3054148,-73.3925837
903900,41.4893505,-72.2583804
903930,41.986226,-73.4252735
903960,41.6921799,-72.0996602
904020,41.8607627,-73.4492152
904080,41.5812374,-73.5015702
904260,41.6355702,-72.0775268
904350,41.7012,-71.8159882
904650,41.9998845,-72.1622435
904710,41.5791925,-71.8312276
905100,41.8972671,-72.2518477
905310,41.3635379,-73.0038921
905370,41.9662084,-72.0227864
1300002,32.4004755,-84.8022711
1740350,41.8791859,-87.9862152
1740500,41.8394475,-88.0566208
1741550,41.8741179,-88.2112307
1743020,41.976504,-87.9764973
1737800,41.8393486,-89.0401135
1734260,41.9255365,-89.1016461
1726590,41.7077676,-89.7000137
1725620,41.578614,-89.0930993
1729700,41.5594694,-89.4448495
1711220,41.9459693,-88.9783063
1703150,41.9301607,-88.0014687
1705910,41.9570848,-87.9454736
1706450,41.9562783,-88.0756898
1707980,41.8338173,-87.951604
1705190,40.6434154,-89.6516385
1722920,40.6736037,-89.7228281
1709210,41.5892583,-88.0480213
1709540,41.4245578,-88.2087512
1714160,41.4120769,-88.1005053
1714760,41.5640204,-88.0484103
1715700,41.4883484,-87.8565
1719500,41.5922221,-87.9642517
1720580,41.5274214,-88.0779843
1722050,41.4584096,-88.1089694
1723730,41.6209437,-88.0147014
1724270,41.4336863,-87.9757611
1726310,41.4790218,-88.3063591
1726370,41.5330179,-87.8881639
1728140,41.5140148,-87.9633111
1733450,41.5746979,-88.1320164
1734470,41.5035047,-88.1248009
1737680,41.4761665,-87.6278292
1738220,41.5316652,-87.8202422
1734350,41.7668549,-89.7134809
1710470,41.9333926,-88.1290431
1712540,41.7971984,-88.014546
1716800,41.8849781,-88.0615883
1717040,41.7529992,-88.0576772
1717160,41.7509313,-87.9336572
1731860,40.6748187,-89.6531871
1731950,40.7140185,-89.6650197
1739510,41.50544,-88.1868237
1701411,41.7696879,-89.61997
1728110,38.2969439,-88.3184025
1704340,38.2968484,-89.1906783
1705570,38.2162191,-88.7761469
1706180,38.2826894,-88.9079193
1706630,38.3347583,-88.7576965
1709270,38.5099345,-89.109342
1712390,38.256146,-88.8637871
1714640,38.0834593,-88.8530066
1714940,38.4281967,-88.7570471
1717190,38.4301299,-89.0901156
1720010,38.1620991,-88.8896365
1720910,38.498151,-88.8416372
1725260,38.2649117,-88.9549224
1727340,38.321385,-88.9231735
1734590,38.4194364,-88.9722295
1738190,38.3227809,-88.8589028
1743170,38.3316182,-89.0371569
1723460,41.8658195,-88.0215649
1730510,41.7051672,-87.9606967
1715090,38.4123858,-88.8576415
1742720,41.8706021,-88.1599364
1725500,41.9772898,-88.0497565
1732970,41.9146083,-88.0864719
1708790,41.7293931,-87.9736961
1719420,40.5864704,-89.6691069
1724000,41.7784999,-87.9645608
1721450,41.7564231,-87.9720516
1738520,41.5761264,-88.0609422
1729100,40.6382096,-89.6769519
1705880,41.911585,-88.1724174
1735220,41.8578274,-87.9637036
1734710,41.9802803,-88.0833976
1720880,41.9772907,-88.1211674
1708970,41.7358862,-88.0102123
1726490,40.6686233,-89.683234
1739660,41.491779,-88.0191291
1720220,41.9724607,-88.0160493
1724780,41.9270406,-88.0597118
1709510,41.5743936,-88.0899929
1729040,40.6982098,-89.6946777
1743110,42.3643639,-87.9608707
1734620,42.2570414,-87.9016639
1742900,42.4796734,-87.8228489
1700222,42.4546502,-88.2767482
1743860,42.4521347,-87.830963
1706750,41.1809634,-87.8994468
1706930,41.1508661,-87.856195
1741820,41.8113839,-87.901929
1742210,42.131757,-87.9344309
1742570,41.710376,-87.885956
1742600,42.0757565,-87.7241244
1742840,42.1077006,-87.7401014
1743380,41.6892273,-87.789998
1731140,41.0535321,-87.5829552
1737120,41.0175062,-87.720873
1714710,38.3618468,-88.3244945
1737320,41.181985,-87.7921046
1716320,38.4273807,-88.407732
1720370,38.4178472,-88.3085277
1705610,38.5049118,-90.0072397
1715820,38.4142826,-89.8969075
1718960,38.5378481,-89.9910121
1717310,38.5982895,-90.0142023
1714220,38.5500867,-90.0636955
1705580,38.5037738,-89.945743
1709170,38.5881908,-89.9466993
1703750,37.4521638,-89.1722751
1711520,37.3623478,-88.9774278
1720640,37.387615,-89.3026076
1722860,37.5270747,-89.1231643
1707740,37.4492833,-88.9875832
1703480,41.6789736,-87.744775
1703930,41.59157,-87.7500959
1704050,41.781112,-87.8151353
1704140,42.0923863,-87.9816727
1704560,41.6804834,-87.6912439
1704800,42.0895105,-87.7583568
1714410,42.0265856,-88.9745592
1703210,38.0007445,-88.768972
1705950,37.9948681,-88.9233355
1726190,38.47465,-90.0863805
1729760,38.6218715,-89.901955
1708340,37.7478765,-89.2090139
1716590,37.6525058,-89.1424964
1712150,37.8132023,-89.2200765
1739930,37.6525505,-89.2359627
1705760,41.8865681,-87.872992
1706000,41.8964759,-87.902851
1706090,41.836026,-87.7906877
1706510,41.6567141,-87.7158388
1707170,41.7534009,-87.8269406
1707290,41.6739756,-87.9725592
1708130,41.6603137,-87.6577657
1709960,41.5044946,-87.6438187
1709990,41.6986615,-87.7724456
1710200,41.8437411,-87.7588372
1707860,41.6349743,-87.5348725
1708100,41.6098568,-87.5392406
1706060,41.8579089,-87.7914008
1707320,41.8312151,-87.8516623
1700009,38.1176877,-89.4698566
1719740,38.4426262,-89.2702419
1720190,38.4349622,-89.1762004
1727720,38.3376602,-89.3585466
1711010,41.5508767,-87.7340158
1712120,42.032915,-87.8912651
1712420,41.624129,-87.5794488
1712450,41.6362247,-87.6241852
1713140,42.0482288,-87.8348014
1713770,42.0234889,-87.9773126
1714460,42.047117,-87.6971114
1714550,41.7212749,-87.7013342
1714820,42.0150825,-87.7606951
1715420,41.5414833,-87.6808973
1715450,41.8672338,-87.8141713
1715480,41.6241505,-87.7525901
1715780,41.9303852,-87.8638124
1716860,42.1359002,-87.7664846
1713440,41.8587397,-87.8540172
1710380,42.0295696,-87.7241633
1710950,41.5103245,-87.5951144
1713260,42.0179844,-87.7239953
1729310,38.2582051,-89.5038769
1742510,38.5232099,-89.1790714
1740680,38.4949735,-89.1617989
1700330,40.187034,-88.028728
1708680,40.4025551,-91.1049798
1721690,40.5717259,-90.9842579
1710690,41.4835928,-90.3558098
1716920,42.0773217,-87.8258699
1716950,41.5368736,-87.6042541
1717850,42.1330785,-87.8631118
1718450,41.6104048,-87.6488159
1718480,41.625445,-87.6674047
1718600,41.5820046,-87.6596474
1719110,41.784118,-87.8921425
1719230,41.8562288,-87.9049857
1719290,41.7978826,-87.9313727
1719530,41.5603759,-87.653093
1719680,41.5982622,-87.5486058
1721270,41.5786853,-87.8267868
1721420,41.8490931,-87.8486388
1721600,41.8224653,-87.8737786
1721630,41.7783986,-87.8624494
1722020,41.5728686,-87.5497192
1731560,38.1489441,-89.2747184
1738550,38.1221727,-89.2196254
1720970,42.089263,-87.7150949
1711670,40.6339365,-91.1382433
1700010,42.4611573,-87.889316
1700119,42.1846237,-87.8109043
1703840,42.4682086,-88.075499
1703900,42.1687428,-87.9394956
1708730,42.2212231,-88.2294077
1711980,42.1682343,-87.8683085
1721130,41.9978501,-89.1114452
1704950,42.1922265,-87.8698114
1712210,42.2423254,-88.0023003
1706270,42.3562327,-88.1626392
1715930,42.2749173,-88.0678303
1717520,42.3508896,-88.0579438
1717800,42.3962665,-87.9088283
1718570,42.2461297,-87.955788
1721030,42.1867407,-88.0051947
1721750,42.2362509,-87.8548153
1721870,42.4117535,-88.0813709
1707010,38.6494625,-89.4814709
1716290,42.3927268,-88.1378994
1717490,42.4366045,-88.144908
1714250,42.4574813,-88.1088545
1715630,42.4218853,-88.1823868
1721720,42.2846175,-87.8548787
1723090,42.2157015,-87.9200437
1725290,42.3322598,-88.2679493
